securityid,ticker,figi,mindate,maxdate
486,RHI,BBG000BS5DR2,2003-09-10 00:00:00,
21978,MPACU,"",2021-04-08 00:00:00,2023-01-04 00:00:00
539,JBOH,"",2003-09-10 00:00:00,2005-04-20 00:00:00
554,TNL,"",2003-09-10 00:00:00,2010-11-14 00:00:00
591,SONS,"",2003-09-10 00:00:00,2024-05-18 00:00:00
506,JUPM,"",2003-09-10 00:00:00,2009-02-23 00:00:00
21977,HTFB,"",2021-04-07 00:00:00,
542,FCJ,"",2003-09-10 00:00:00,2010-11-22 00:00:00
524,LEE,BBG000BN4PM2,2003-09-10 00:00:00,
488,BMI,BBG000BDGHD9,2003-09-10 00:00:00,
582,SXD,"",2003-09-10 00:00:00,2005-05-01 00:00:00
12262,GYRO,BBG009XW6DC5,2009-10-30 00:00:00,
12527,CELHW,"",2010-02-11 00:00:00,2011-01-02 00:00:00
492,MCS,BBG000D6HL06,2003-09-10 00:00:00,
548,SBSI,BBG000BGVC19,2003-09-10 00:00:00,
529,NGT,"",2003-09-10 00:00:00,2013-05-27 00:00:00
590,MMR,"",2003-09-10 00:00:00,2013-06-03 00:00:00
517,AEHR,BBG000BWM083,2003-09-10 00:00:00,
515,OFI,"",2003-09-10 00:00:00,2013-08-11 00:00:00
498,AMG,BBG000C060M4,2003-09-10 00:00:00,
461,DTAS,"",2003-09-10 00:00:00,2007-01-31 00:00:00
550,UBMT,"",2003-09-10 00:00:00,2007-02-05 00:00:00
502,OLP,BBG000BQJHF5,2003-09-10 00:00:00,
587,AKAM,BBG000BJQWD2,2003-09-10 00:00:00,
520,REP,BBG000C0HPT0,2003-09-10 00:00:00,2011-03-06 00:00:00
459,OFG,BBG000F5VMF2,2003-09-10 00:00:00,
510,DDT,"",2003-09-10 00:00:00,
497,TMB,"",2003-09-10 00:00:00,2009-09-07 00:00:00
513,EVC,BBG000BTNV54,2003-09-10 00:00:00,
503,RNP,BBG000PNNWF9,2003-09-10 00:00:00,
514,MIY,BBG000BDJTT3,2003-09-10 00:00:00,
563,DXPE,BBG000HTY991,2003-09-10 00:00:00,
490,TEI,BBG000BBDJ42,2003-09-10 00:00:00,
570,MLN,"",2003-09-10 00:00:00,2007-03-05 00:00:00
12847,AXHE,"",2010-07-20 00:00:00,2014-03-25 00:00:00
585,CTCO,"",2003-09-10 00:00:00,2007-03-08 00:00:00
8436,EFSC,BBG000DZN289,2005-02-08 00:00:00,
12848,AXIT,"",2010-07-20 00:00:00,2014-03-25 00:00:00
546,WORK,BBG00X942DT7,2003-09-10 00:00:00,2021-07-21 00:00:00
489,MR,BBG006Q95C88,2003-09-10 00:00:00,2004-08-25 00:00:00
528,LOW,BBG000BNDN65,2003-09-10 00:00:00,
12529,MSG,BBG007FG0C23,2010-02-11 00:00:00,2020-04-20 00:00:00
559,NSDA,"",2003-09-10 00:00:00,2005-05-11 00:00:00
545,TRKN,"",2003-09-10 00:00:00,2005-05-22 00:00:00
518,ASBP,"",2003-09-10 00:00:00,2005-07-10 00:00:00
499,GBND,"",2003-09-10 00:00:00,2005-08-16 00:00:00
604,ZVXI,"",2003-09-10 00:00:00,2007-03-18 00:00:00
494,LAB,"",2003-09-10 00:00:00,2011-06-29 00:00:00
525,STNJ,"",2003-09-10 00:00:00,2007-03-18 00:00:00
487,AGEN,"",2003-09-10 00:00:00,2011-10-02 00:00:00
462,GP,"",2003-09-10 00:00:00,2005-12-26 00:00:00
12846,AXSL,"",2010-07-20 00:00:00,2014-03-25 00:00:00
509,BDF,"",2003-09-10 00:00:00,2011-12-08 00:00:00
512,VLI,"",2003-09-10 00:00:00,2007-04-01 00:00:00
16662,OLD,"",2016-06-09 00:00:00,2021-10-11 00:00:00
11,ECGI,"",2003-09-10 00:00:00,2011-12-21 00:00:00
501,HOOK,BBG00NGMNKR4,2003-09-10 00:00:00,
562,TRGL,"",2003-09-10 00:00:00,2012-02-21 00:00:00
521,BLSC,"",2003-09-10 00:00:00,2006-01-04 00:00:00
533,ESV,"",2003-09-10 00:00:00,2024-05-18 00:00:00
599,CV,"",2003-09-10 00:00:00,2012-06-27 00:00:00
466,ABMD,BBG007J319L3,2003-09-10 00:00:00,2024-05-18 00:00:00
571,PFCB,"",2003-09-10 00:00:00,2012-07-02 00:00:00
595,NNO,"",2003-09-10 00:00:00,2012-07-08 00:00:00
606,ISL,"",2003-09-10 00:00:00,2024-05-18 00:00:00
534,PKE,BBG000BR89C6,2003-09-10 00:00:00,
537,BAB,"",2003-09-10 00:00:00,2007-05-20 00:00:00
8499,TRUE,BBG001P6MYV3,2005-03-02 00:00:00,2006-11-12 00:00:00
479,PVD,"",2003-09-10 00:00:00,2014-09-18 00:00:00
508,RG,BBG000BSZ3J0,2003-09-10 00:00:00,2007-06-15 00:00:00
493,FTEK,BBG000BNG8X5,2003-09-10 00:00:00,
596,STRA,BBG000GRZDV1,2003-09-10 00:00:00,
597,BWEB,BBG019XGH0S8,2003-09-10 00:00:00,
565,TRPS,"",2003-09-10 00:00:00,2007-07-05 00:00:00
469,NTST,BBG00W5FQPV2,2003-09-10 00:00:00,
564,LIN,"",2003-09-10 00:00:00,2014-12-21 00:00:00
573,IP,BBG000BM5SR2,2003-09-10 00:00:00,
592,GTRC,"",2003-09-10 00:00:00,2007-10-09 00:00:00
575,OPT,BBG001QSYT51,2003-09-10 00:00:00,
12530,SMDD,BBG000QBDMZ5,2010-02-11 00:00:00,
560,PYB,"",2003-09-10 00:00:00,2015-03-15 00:00:00
468,FULT,BBG000BJZM26,2003-09-10 00:00:00,
561,REMX,"",2003-09-10 00:00:00,2006-07-02 00:00:00
507,NICK,BBG000BW06R3,2003-09-10 00:00:00,
527,GMK,"",2003-09-10 00:00:00,2015-09-07 00:00:00
586,MHD,BBG000BBX3V5,2003-09-10 00:00:00,
603,RYL,"",2003-09-10 00:00:00,2015-09-30 00:00:00
579,VASC,"",2003-09-10 00:00:00,2024-05-18 00:00:00
551,CAPX,"",2003-09-10 00:00:00,2024-05-18 00:00:00
478,NSEC,"",2003-09-10 00:00:00,2024-05-18 00:00:00
568,SIAL,"",2003-09-10 00:00:00,2015-11-18 00:00:00
567,NQS,"",2003-09-10 00:00:00,2024-05-18 00:00:00
504,BHI,"",2003-09-10 00:00:00,2024-05-18 00:00:00
558,REXI,"",2003-09-10 00:00:00,2024-05-18 00:00:00
594,BDG,"",2003-09-10 00:00:00,2024-05-18 00:00:00
475,CERN,BBG007F5VYB5,2003-09-10 00:00:00,2024-05-18 00:00:00
593,SYXI,"",2003-09-10 00:00:00,2006-10-01 00:00:00
598,MTSX,"",2003-09-10 00:00:00,2008-07-27 00:00:00
485,SUMX,"",2003-09-10 00:00:00,2006-10-15 00:00:00
481,CORI,"",2003-09-10 00:00:00,2024-05-18 00:00:00
555,HTCH,"",2003-09-10 00:00:00,2024-05-18 00:00:00
589,DKT,"",2003-09-10 00:00:00,2024-05-18 00:00:00
460,VBR,"",2003-09-10 00:00:00,2003-09-25 00:00:00
458,LATD,"",2003-09-10 00:00:00,2004-01-12 00:00:00
530,PUBB,"",2003-09-10 00:00:00,2004-05-02 00:00:00
541,OCQ,"",2003-09-10 00:00:00,2004-05-11 00:00:00
532,CSA,"",2003-09-10 00:00:00,2004-06-03 00:00:00
552,ONES,"",2003-09-10 00:00:00,2004-06-09 00:00:00
536,VANS,"",2003-09-10 00:00:00,2004-06-30 00:00:00
476,CNBB,"",2003-09-10 00:00:00,2004-07-15 00:00:00
549,LENS,"",2003-09-10 00:00:00,2004-11-25 00:00:00
569,FBK,"",2003-09-10 00:00:00,2004-12-05 00:00:00
535,AMZ,"",2003-09-10 00:00:00,2004-12-13 00:00:00
464,MTDW,"",2003-09-10 00:00:00,2008-09-30 00:00:00
12528,URTY,BBG000QBDZ04,2010-02-11 00:00:00,
547,GHM,BBG000BKB811,2003-09-10 00:00:00,
470,PDFS,BBG000CYCKR4,2003-09-10 00:00:00,
2103,TRBS,"",2003-09-10 00:00:00,2006-11-12 00:00:00
269,SBF,"",2003-09-10 00:00:00,2010-07-19 00:00:00
12849,AADR,BBG000BDYRW6,2010-07-21 00:00:00,
14562,HYLS,BBG00465XRD3,2013-02-27 00:00:00,
640,MJE,"",2003-09-10 00:00:00,2007-02-08 00:00:00
26586,NJUN,BBG01N3CWXQ2,2024-06-03 00:00:00,
696,WMSI,"",2003-09-10 00:00:00,2007-05-15 00:00:00
21980,LCTD,BBG00ZS44446,2021-04-08 00:00:00,
627,OTE,BBG000K15696,2003-09-10 00:00:00,2010-09-19 00:00:00
649,TXT,BBG000BVVQQ8,2003-09-10 00:00:00,
7493,TLCX,"",2004-04-21 00:00:00,2005-02-07 00:00:00
626,DIOD,BBG000G25P51,2003-09-10 00:00:00,
730,ALEX,BBG00HS2GVL8,2003-09-10 00:00:00,
635,GVA,BBG000DVB833,2003-09-10 00:00:00,
650,ATAC,"",2003-09-10 00:00:00,2010-10-24 00:00:00
654,PYR,"",2003-09-10 00:00:00,2007-06-18 00:00:00
638,CTL,BBG00JNK6NJ1,2003-09-10 00:00:00,2020-09-18 00:00:00
12850,OINK,"",2010-07-21 00:00:00,2014-07-28 00:00:00
708,SMTC,BBG000DBKR53,2003-09-10 00:00:00,
629,BDL,BBG000BCZHJ4,2003-09-10 00:00:00,
695,GJM,"",2003-09-10 00:00:00,2013-08-25 00:00:00
637,PPCO,"",2003-09-10 00:00:00,2010-11-03 00:00:00
705,LOGI,"",2003-09-10 00:00:00,
630,RMH,"",2003-09-10 00:00:00,2008-12-28 00:00:00
688,TAGS,BBG0029X30S9,2003-09-10 00:00:00,
725,UU,"",2003-09-10 00:00:00,2007-06-25 00:00:00
672,RCKY,BBG000BF20N5,2003-09-10 00:00:00,
21979,TIOAU,"",2021-04-08 00:00:00,2023-04-23 00:00:00
633,IDCC,"",2003-09-10 00:00:00,2007-07-08 00:00:00
12533,SRTY,BBG000QBF8X6,2010-02-11 00:00:00,
702,AEF,"",2003-09-10 00:00:00,2014-04-29 00:00:00
745,BCGI,"",2003-09-10 00:00:00,2007-08-30 00:00:00
8212,ALOGE,"",2004-11-08 00:00:00,2005-02-07 00:00:00
726,ASCL,"",2003-09-10 00:00:00,2005-05-01 00:00:00
729,NMB,"",2003-09-10 00:00:00,2014-06-08 00:00:00
16663,CASC,"",2016-06-09 00:00:00,2018-03-11 00:00:00
655,FSTW,"",2003-09-10 00:00:00,2007-09-18 00:00:00
727,CRF,BBG000BB36V1,2003-09-10 00:00:00,
735,FFKY,"",2003-09-10 00:00:00,2015-01-04 00:00:00
671,IDEV,BBG00G9DLZX9,2003-09-10 00:00:00,
718,EMI,"",2003-09-10 00:00:00,2024-05-18 00:00:00
657,TEX,BBG000C7B436,2003-09-10 00:00:00,
746,ESBF,"",2003-09-10 00:00:00,2015-02-10 00:00:00
611,DIGI,"",2003-09-10 00:00:00,2005-05-08 00:00:00
660,AVB,BBG000BLPBL5,2003-09-10 00:00:00,
648,OPSW,"",2003-09-10 00:00:00,2007-09-20 00:00:00
738,CKC,"",2003-09-10 00:00:00,2005-05-12 00:00:00
651,ABRX,"",2003-09-10 00:00:00,2005-07-20 00:00:00
607,REM,BBG000R73NK8,2003-09-10 00:00:00,
616,APLX,"",2003-09-10 00:00:00,2007-10-25 00:00:00
748,XLK,BBG000BJ7007,2003-09-10 00:00:00,
741,UHCO,"",2003-09-10 00:00:00,2007-12-02 00:00:00
609,RCRC,"",2003-09-10 00:00:00,2011-04-28 00:00:00
12532,SQQQ,BBG000QBB5Z4,2010-02-11 00:00:00,
662,LABS,"",2003-09-10 00:00:00,2024-05-18 00:00:00
679,FLPB,"",2003-09-10 00:00:00,2008-03-03 00:00:00
734,DSM,BBG000C2NFP5,2003-09-10 00:00:00,
678,FAX,BBG000BB3MF4,2003-09-10 00:00:00,
639,DNEX,"",2003-09-10 00:00:00,2011-05-17 00:00:00
681,NI,BBG000BPZBB6,2003-09-10 00:00:00,
10703,GRM,"",2007-05-31 00:00:00,2011-09-08 00:00:00
683,MMC,BBG000BP4MH0,2003-09-10 00:00:00,
684,NR,BBG000C2HWL9,2003-09-10 00:00:00,
644,TZIX,"",2003-09-10 00:00:00,2008-08-04 00:00:00
739,CNU,"",2003-09-10 00:00:00,2011-10-04 00:00:00
690,HWFG,"",2003-09-10 00:00:00,2009-12-06 00:00:00
713,WCI,"",2003-09-10 00:00:00,2008-08-04 00:00:00
692,NWSB,"",2003-09-10 00:00:00,2009-12-17 00:00:00
691,LNN,BBG000FJS1S8,2003-09-10 00:00:00,
615,MXM,"",2003-09-10 00:00:00,2009-12-27 00:00:00
707,CLZR,"",2003-09-10 00:00:00,2010-01-05 00:00:00
720,NOVA,BBG00PLQ1JR1,2003-09-10 00:00:00,
16664,SLIM,"",2016-06-09 00:00:00,2020-03-12 00:00:00
668,WHQ,"",2003-09-10 00:00:00,2008-08-19 00:00:00
652,MFW,"",2003-09-10 00:00:00,2011-12-21 00:00:00
753,EMKR,BBG000BMQS80,2003-09-10 00:00:00,
670,BUSE,BBG000JNCBF4,2003-09-10 00:00:00,
634,CYBX,"",2003-09-10 00:00:00,2015-10-18 00:00:00
669,BAT,"",2003-09-10 00:00:00,2005-12-11 00:00:00
757,HLEX,"",2003-09-10 00:00:00,2008-09-30 00:00:00
680,MFRI,"",2003-09-10 00:00:00,2024-05-18 00:00:00
641,MOSY,"",2003-09-10 00:00:00,2024-05-18 00:00:00
656,HHGP,"",2003-09-10 00:00:00,2012-04-29 00:00:00
628,ARGN,"",2003-09-10 00:00:00,2012-06-12 00:00:00
709,ABX,BBG000BB07P9,2003-09-10 00:00:00,
618,GR,"",2003-09-10 00:00:00,2012-07-26 00:00:00
752,DELT,"",2003-09-10 00:00:00,2024-05-18 00:00:00
677,CAW,BBG000BF5C47,2003-09-10 00:00:00,2024-05-18 00:00:00
721,PJS,"",2003-09-10 00:00:00,2024-05-18 00:00:00
706,AQA,"",2003-09-10 00:00:00,2005-12-26 00:00:00
694,CN,"",2003-09-10 00:00:00,2008-10-14 00:00:00
719,IMO,BBG000C32XT3,2003-09-10 00:00:00,
723,PPG,BBG000BRJ809,2003-09-10 00:00:00,
732,BSI,"",2003-09-10 00:00:00,2024-05-18 00:00:00
687,SPAR,BBG00JQBLW92,2003-09-10 00:00:00,2024-05-18 00:00:00
661,CKH,"",2003-09-10 00:00:00,2024-05-18 00:00:00
632,DGAS,"",2003-09-10 00:00:00,2024-05-18 00:00:00
701,PCBC,"",2003-09-10 00:00:00,2012-12-03 00:00:00
731,AWF,BBG000BD8L30,2003-09-10 00:00:00,
653,MRTN,BBG000BPDJM1,2003-09-10 00:00:00,
755,UWN,"",2003-09-10 00:00:00,2024-05-18 00:00:00
438,LARK,BBG000BJYZD6,2003-09-10 00:00:00,
624,TLI,BBG000CJ6D54,2003-09-10 00:00:00,2024-05-18 00:00:00
642,STLY,"",2003-09-10 00:00:00,2024-05-18 00:00:00
617,ARG,"",2003-09-10 00:00:00,2024-05-18 00:00:00
724,UNIZ,"",2003-09-10 00:00:00,2006-02-28 00:00:00
717,DAB,"",2003-09-10 00:00:00,2006-03-08 00:00:00
643,CFN,"",2003-09-10 00:00:00,2006-03-26 00:00:00
631,RSC,BBG000D2ZK61,2003-09-10 00:00:00,2010-06-10 00:00:00
12264,FKFS,"",2009-10-30 00:00:00,2010-06-30 00:00:00
685,RNDC,"",2003-09-10 00:00:00,2006-04-05 00:00:00
621,IWP,BBG000BW05W9,2003-09-10 00:00:00,
716,NOVI,"",2003-09-10 00:00:00,2003-10-06 00:00:00
663,SPZN,"",2003-09-10 00:00:00,2003-10-13 00:00:00
750,TCGI,"",2003-09-10 00:00:00,2003-10-22 00:00:00
722,CGD,"",2003-09-10 00:00:00,2006-04-24 00:00:00
646,FFC,BBG000K0ML78,2003-09-10 00:00:00,
622,BKE,BBG000BD9525,2003-09-10 00:00:00,
712,IWR,BBG000JWXHK2,2003-09-10 00:00:00,
665,FFBK,"",2003-09-10 00:00:00,2004-05-16 00:00:00
703,AMI,"",2003-09-10 00:00:00,2004-06-28 00:00:00
674,OE,"",2003-09-10 00:00:00,2004-06-30 00:00:00
742,DFBS,"",2003-09-10 00:00:00,2004-10-03 00:00:00
743,NSE,"",2003-09-10 00:00:00,2004-10-31 00:00:00
744,ASAA,"",2003-09-10 00:00:00,2004-11-15 00:00:00
676,AETC,"",2003-09-10 00:00:00,2004-11-23 00:00:00
699,CKEC,"",2003-09-10 00:00:00,2004-11-25 00:00:00
645,AFCI,"",2003-09-10 00:00:00,2004-11-30 00:00:00
697,ABS,"",2003-09-10 00:00:00,2006-06-01 00:00:00
667,LANV,"",2003-09-10 00:00:00,2006-07-02 00:00:00
675,SWKS,BBG000KLB4Q1,2003-09-10 00:00:00,
21981,LCTU,BBG00ZS43RK8,2021-04-08 00:00:00,
759,NUV,BBG000BQ9R46,2003-09-10 00:00:00,
26587,IJUN,BBG01N46Z3Z7,2024-06-03 00:00:00,
765,TP,"",2003-09-10 00:00:00,2006-12-03 00:00:00
835,SPJ,"",2003-09-10 00:00:00,2007-02-05 00:00:00
822,AFL,BBG000BBBNC6,2003-09-10 00:00:00,
787,HNI,BBG000C7QK61,2003-09-10 00:00:00,
795,STEN,"",2003-09-10 00:00:00,2009-02-11 00:00:00
849,HQH,BBG000BLDGG3,2003-09-10 00:00:00,
798,BLD,BBG0077VS2C0,2003-09-10 00:00:00,
772,SKT,BBG000D2JB50,2003-09-10 00:00:00,
843,ILX,"",2003-09-10 00:00:00,2009-03-12 00:00:00
885,ALG,BBG000BJTZX0,2003-09-10 00:00:00,
12536,GNRC,BBG000PQ4W72,2010-02-12 00:00:00,
814,WEFC,"",2003-09-10 00:00:00,2005-02-21 00:00:00
813,PWR,BBG000BBL8V7,2003-09-10 00:00:00,
820,SHFL,"",2003-09-10 00:00:00,2013-11-25 00:00:00
764,SQF,"",2003-09-10 00:00:00,2007-02-26 00:00:00
887,VOXX,"",2003-09-10 00:00:00,2005-03-06 00:00:00
16666,NXEO,"",2016-06-10 00:00:00,2019-02-28 00:00:00
761,STB,"",2003-09-10 00:00:00,2024-05-18 00:00:00
21982,PFDR,"",2021-04-09 00:00:00,2023-02-12 00:00:00
785,NPY,"",2003-09-10 00:00:00,2014-02-09 00:00:00
12851,CIS,"",2010-07-21 00:00:00,2014-03-27 00:00:00
841,SWBT,"",2003-09-10 00:00:00,2005-03-06 00:00:00
826,ESI,BBG005C4XHR3,2003-09-10 00:00:00,
842,CDMS,"",2003-09-10 00:00:00,2007-03-07 00:00:00
792,ACF,"",2003-09-10 00:00:00,2010-09-30 00:00:00
12534,TQQQ,BBG000QB9Y48,2010-02-11 00:00:00,
837,FFWC,BBG000BGY218,2003-09-10 00:00:00,2005-03-20 00:00:00
830,DLTR,BBG000BSC0K9,2003-09-10 00:00:00,
777,MJI,"",2003-09-10 00:00:00,2015-04-12 00:00:00
898,PNFP,BBG000C1XKF6,2003-09-10 00:00:00,
897,OSIS,BBG000BWPR54,2003-09-10 00:00:00,
789,AG,BBG000DCCZW2,2003-09-10 00:00:00,2009-05-05 00:00:00
778,ROST,BBG000BSBZH7,2003-09-10 00:00:00,
804,KR,BBG000BMY992,2003-09-10 00:00:00,
866,GEB,"",2003-09-10 00:00:00,2005-04-03 00:00:00
806,SRE,BBG000C2ZCH8,2003-09-10 00:00:00,
838,MSC,"",2003-09-10 00:00:00,2015-05-28 00:00:00
907,IVE,BBG000BWD2Y0,2003-09-10 00:00:00,
809,OIS,BBG000BDDN94,2003-09-10 00:00:00,
775,FT,BBG000BJY819,2003-09-10 00:00:00,
875,HKF,"",2003-09-10 00:00:00,2007-03-21 00:00:00
853,TRNS,BBG000BVLWW9,2003-09-10 00:00:00,
784,LTBG,"",2003-09-10 00:00:00,2007-04-29 00:00:00
823,EIM,BBG000BD7C95,2003-09-10 00:00:00,
783,EEQ,"",2003-09-10 00:00:00,2024-05-18 00:00:00
802,ISWI,"",2003-09-10 00:00:00,2007-05-17 00:00:00
768,EWH,BBG000BBDXW0,2003-09-10 00:00:00,
840,HOC,"",2003-09-10 00:00:00,2011-06-30 00:00:00
766,CPC,"",2003-09-10 00:00:00,2011-08-21 00:00:00
824,UVSL,"",2003-09-10 00:00:00,2005-04-20 00:00:00
834,CTMI,"",2003-09-10 00:00:00,2005-05-05 00:00:00
12535,GSD,"",2010-02-12 00:00:00,2024-05-18 00:00:00
827,NBR,"",2003-09-10 00:00:00,
807,AIB,"",2003-09-10 00:00:00,2024-05-18 00:00:00
899,TLCV,"",2003-09-10 00:00:00,2009-12-27 00:00:00
831,LOGC,BBG00D2PTTW3,2003-09-10 00:00:00,2022-11-16 00:00:00
861,OSI,"",2003-09-10 00:00:00,2007-06-14 00:00:00
818,GMRK,"",2003-09-10 00:00:00,2007-07-19 00:00:00
893,BFC,BBG000BG27V9,2003-09-10 00:00:00,
836,BA,BBG000BCSST7,2003-09-10 00:00:00,
828,OCAS,"",2003-09-10 00:00:00,2007-08-26 00:00:00
877,OHB,"",2003-09-10 00:00:00,2010-03-14 00:00:00
817,DIGL,"",2003-09-10 00:00:00,2005-06-02 00:00:00
880,NQM,"",2003-09-10 00:00:00,2024-05-18 00:00:00
869,OATS,"",2003-09-10 00:00:00,2007-09-03 00:00:00
774,EPAX,"",2003-09-10 00:00:00,2015-10-22 00:00:00
810,TE,"",2003-09-10 00:00:00,2024-05-18 00:00:00
900,UDI,"",2003-09-10 00:00:00,2005-06-26 00:00:00
882,SUBK,"",2003-09-10 00:00:00,2015-12-17 00:00:00
847,GAS,"",2003-09-10 00:00:00,2011-12-11 00:00:00
16665,JMU,BBG00NWL8320,2016-06-10 00:00:00,2020-02-12 00:00:00
808,EVST,"",2003-09-10 00:00:00,2007-09-20 00:00:00
12852,MRNAD,"",2010-07-22 00:00:00,2012-01-24 00:00:00
846,CPY,"",2003-09-10 00:00:00,2012-02-08 00:00:00
779,GVP,BBG000JGQFS1,2003-09-10 00:00:00,
863,BYBI,"",2003-09-10 00:00:00,2007-11-05 00:00:00
896,NOVT,BBG000JB24Q5,2003-09-10 00:00:00,
773,EDO,"",2003-09-10 00:00:00,2007-12-20 00:00:00
812,DCLK,"",2003-09-10 00:00:00,2005-07-13 00:00:00
851,NWB,"",2003-09-10 00:00:00,2005-09-15 00:00:00
13490,CVRT,BBG01HSCX5G9,2011-05-26 00:00:00,
862,INSU,BBG00W0LSCD1,2003-09-10 00:00:00,2020-10-14 00:00:00
883,IYK,BBG000BTYS13,2003-09-10 00:00:00,
865,ASR,BBG000B9XWX4,2003-09-10 00:00:00,
819,SCOX,"",2003-09-10 00:00:00,2007-12-26 00:00:00
850,MRM,BBG00Y9DG072,2003-09-10 00:00:00,
803,QGLY,"",2003-09-10 00:00:00,2010-05-09 00:00:00
870,EVN,BBG000CQQTP9,2003-09-10 00:00:00,
482,GLAD,BBG000DJYTQ4,2003-09-10 00:00:00,
881,RRM,"",2003-09-10 00:00:00,2024-05-18 00:00:00
848,GI,"",2003-09-10 00:00:00,2024-05-18 00:00:00
714,XL,"",2003-09-10 00:00:00,2024-05-18 00:00:00
800,CHUX,"",2003-09-10 00:00:00,2012-05-09 00:00:00
844,MNG,"",2003-09-10 00:00:00,2008-03-17 00:00:00
832,QSFT,"",2003-09-10 00:00:00,2012-09-30 00:00:00
781,CKI,"",2003-09-10 00:00:00,2006-02-07 00:00:00
769,XLNX,BBG004PYGYW2,2003-09-10 00:00:00,2024-05-18 00:00:00
873,NZW,"",2003-09-10 00:00:00,2013-01-06 00:00:00
771,MDC,BBG00JRZR369,2003-09-10 00:00:00,2024-05-18 00:00:00
855,JLN,"",2003-09-10 00:00:00,2008-05-18 00:00:00
797,WVFC,BBG000BGFBS0,2003-09-10 00:00:00,2024-05-18 00:00:00
794,MBP,BBG000BB7F65,2003-09-10 00:00:00,2008-08-01 00:00:00
876,KRD,"",2003-09-10 00:00:00,2006-06-13 00:00:00
884,ALFC,"",2003-09-10 00:00:00,2006-07-02 00:00:00
888,KCS,"",2003-09-10 00:00:00,2006-07-13 00:00:00
867,LTXX,"",2003-09-10 00:00:00,2008-09-01 00:00:00
901,CIG,BBG000BBKV10,2003-09-10 00:00:00,
902,NHI,BBG000CGWSJ3,2003-09-10 00:00:00,
793,DSJ,"",2003-09-10 00:00:00,2006-07-31 00:00:00
839,WRPC,"",2003-09-10 00:00:00,2003-10-26 00:00:00
905,FTCG,"",2003-09-10 00:00:00,2003-11-02 00:00:00
821,TELM,"",2003-09-10 00:00:00,2003-11-13 00:00:00
859,IMAN,"",2003-09-10 00:00:00,2003-11-18 00:00:00
892,ELAM,"",2003-09-10 00:00:00,2003-11-30 00:00:00
872,NUVO,"",2003-09-10 00:00:00,2004-02-22 00:00:00
845,NUFO,"",2003-09-10 00:00:00,2004-03-07 00:00:00
868,NGF,"",2003-09-10 00:00:00,2004-03-31 00:00:00
782,CZ,"",2003-09-10 00:00:00,2004-06-02 00:00:00
791,TTV,"",2003-09-10 00:00:00,2004-06-02 00:00:00
796,RED,"",2003-09-10 00:00:00,2004-09-22 00:00:00
860,NCF,"",2003-09-10 00:00:00,2004-09-30 00:00:00
762,CNJ,"",2003-09-10 00:00:00,2004-10-04 00:00:00
889,MMPT,"",2003-09-10 00:00:00,2004-10-17 00:00:00
776,FTFC,"",2003-09-10 00:00:00,2004-10-31 00:00:00
878,TRLY,"",2003-09-10 00:00:00,2004-11-15 00:00:00
770,DKS,BBG000F6ZWH2,2003-09-10 00:00:00,
894,DYTK,"",2003-09-10 00:00:00,2004-12-19 00:00:00
799,CCRN,BBG000DGM5N8,2003-09-10 00:00:00,
919,CGEN,"",2003-09-10 00:00:00,
577,KTE,"",2003-09-10 00:00:00,2006-11-12 00:00:00
12853,AMRC,BBG000BD1QL6,2010-07-22 00:00:00,
9996,PJB,"",2006-10-12 00:00:00,2013-02-26 00:00:00
1002,PRWT,"",2003-09-10 00:00:00,2013-04-10 00:00:00
26588,CPNJ,BBG01N4DHQV5,2024-06-03 00:00:00,
12474,EPCTD,"",2010-01-15 00:00:00,2010-02-15 00:00:00
1027,WRS,"",2003-09-10 00:00:00,2006-12-20 00:00:00
931,MTDB,"",2003-09-10 00:00:00,2009-01-19 00:00:00
1054,NTSC,"",2003-09-10 00:00:00,2013-11-24 00:00:00
994,FMC,BBG000BJP882,2003-09-10 00:00:00,
922,BDN,BBG000CL6RJ3,2003-09-10 00:00:00,
923,CB,"",2003-09-10 00:00:00,
1014,BHD,"",2003-09-10 00:00:00,2013-12-08 00:00:00
910,ZICA,"",2003-09-10 00:00:00,2009-04-12 00:00:00
991,MSM,BBG000BCLYL9,2003-09-10 00:00:00,
1034,JMAR,"",2003-09-10 00:00:00,2006-12-25 00:00:00
918,CBCF,"",2003-09-10 00:00:00,2007-01-02 00:00:00
1048,RWT,BBG000JNJPB0,2003-09-10 00:00:00,
911,STEL,"",2003-09-10 00:00:00,2014-01-01 00:00:00
934,AAII,BBG000HPGHW5,2003-09-10 00:00:00,2009-04-12 00:00:00
958,DAL,BBG000R7Z112,2003-09-10 00:00:00,
8437,DVIDD,"",2005-02-09 00:00:00,2005-03-09 00:00:00
935,ACGL,"",2003-09-10 00:00:00,
943,IWV,BBG000BWDVW8,2003-09-10 00:00:00,
961,CGX,"",2003-09-10 00:00:00,2014-02-02 00:00:00
1031,WINA,BBG000BQ5GY1,2003-09-10 00:00:00,
1052,MLI,BBG000C6W444,2003-09-10 00:00:00,
933,IRM,BBG000KCZPC3,2003-09-10 00:00:00,
1050,COA,"",2003-09-10 00:00:00,2014-04-28 00:00:00
915,MCRS,"",2003-09-10 00:00:00,2014-09-08 00:00:00
12854,GDOT,BBG000QDJT53,2010-07-22 00:00:00,
10369,COINU,"",2007-02-13 00:00:00,2010-02-15 00:00:00
